Identifiant du carnet,Date de saisie du carnet,Date de jour de collecte,Origine,Ligne n�,Nature de la dépense,Montant,Enseigne ou type de magasin,coicop,Libellé coicop
10158046_01,27/08/2024,18/06/2024,TABLEAU,3,SACS POUBELLES,2.8,PROXI,05.6.1.9,Autres biens domestiques non durables (ND)
10158782_01,20/08/2024,24/05/2024,TABLEAU,9,SACS POUBELLES,1.5,LIDL,05.6.1.9,Autres biens domestiques non durables (ND)
10158693_01,07/10/2024,10/06/2024,TABLEAU,4,SAINT GAB INTERNET,591.1,LYCEE SAINT GAB,10.2.0.0,Enseignement secondaire (S)
10157108_01,05/08/2024,01/06/2024,TABLEAU,4,SALADE,3.5,MARCHE BARBES,01.1.7.1.4,"Laitue et chicorée, fraîches ou réfrigérées"
10157188_01,27/08/2024,05/06/2024,TABLEAU,1,SALADE,1.8,HYPER U,01.1.7.1.4,"Laitue et chicorée, fraîches ou réfrigérées"
10156860_01,23/08/2024,21/05/2024,TABLEAU,4,SALADE,1.5,MARCHE,01.1.7.1.4,"Laitue et chicorée, fraîches ou réfrigérées"
10157515_01,06/09/2024,08/06/2024,TABLEAU,2,SALADE,1.3,CARREFOUR MARKET,01.1.7.1.4,"Laitue et chicorée, fraîches ou réfrigérées"
10158112_01,09/10/2024,01/06/2024,TABLEAU,6,SALADE,1.1,MATCH SUPERMARCHE,01.1.7.1.4,"Laitue et chicorée, fraîches ou réfrigérées"
10158307_01,14/08/2024,26/05/2024,TABLEAU,3,SALADE,1,MARCHE,01.1.7.1.4,"Laitue et chicorée, fraîches ou réfrigérées"
10156729_01,12/08/2024,23/05/2024,TABLEAU,1,SALADE BRIOCHE,9.2,BOULANGERIE,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10156732_02,12/08/2024,03/06/2024,TABLEAU,1,SALADE DE CAROTTE,0.9,LIDL,01.1.9.1.3,Salades composées et plats préparés à base de légumes
10156732_02,12/08/2024,01/06/2024,TABLEAU,1,SALADE PATES,3.9,LIDL,01.1.9.1.1,Plats précuits à base de pâtes et de céréales
10158078_01,09/10/2024,22/06/2024,TABLEAU,3,SALADE TRAITEUR,11,BOULANGERIE,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10158078_01,09/10/2024,26/06/2024,TABLEAU,1,SALADE TRAITEUR,10.5,BOULANGERIE,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10158078_01,09/10/2024,21/06/2024,TABLEAU,1,SALADE TRAITEUR,8.5,MATCH,01.1.9.1.3,Salades composées et plats préparés à base de légumes
10157107_01,05/08/2024,19/05/2024,TABLEAU,4,SALADE VERTE,1.5,INTERNET,01.1.7.1.4,"Laitue et chicorée, fraîches ou réfrigérées"
10157021_01,04/09/2024,19/06/2024,TABLEAU,1,SALADES TRAITEUR,17.6,BOUCHERIE,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10158335_01,09/09/2024,25/06/2024,TABLEAU,2,SALAIRE MENSUEL,108,//,98.2,Divers
10156713_01,02/09/2024,07/06/2024,TABLEAU,1,SALLE A MANGER,1257.2,BUT,05.1.1.1,Meubles de maison (D)
10156989_01,26/08/2024,06/06/2024,TABLEAU,1,SALLE DE SPORT,39.9,HATSHA,09.4.6.2,Services liés à la pratique du sport (S)
10157244_01,06/09/2024,24/06/2024,TABLEAU,1,SALLE SPORT,94.9,NEORESS,09.4.6.2,Services liés à la pratique du sport (S)
10157219_01,19/08/2024,09/06/2024,TABLEAU,1,SANDALES (HOMME ET ENFANT),35.3,SHEIN,03.2.1,Chaussures diverses (SD)
10156634_01,11/09/2024,25/06/2024,TABLEAU,3,SANDWICH,20.5,//,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10158228_01,09/10/2024,26/06/2024,TABLEAU,3,SANDWICH,11.7,FLUNCH,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10157769_02,06/09/2024,27/06/2024,TABLEAU,1,SANDWICH,10,BOULANGERIE,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10157769_02,06/09/2024,25/06/2024,TABLEAU,1,SANDWICH,8.9,BOULANGERIE,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10158078_01,09/10/2024,24/06/2024,TABLEAU,1,SANDWICH,8,BOULANGERIE,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10156925_02,26/08/2024,10/06/2024,TABLEAU,1,SANDWICH,7.9,SELF LIEU DE TRAVAIL,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10157769_02,06/09/2024,24/06/2024,TABLEAU,1,SANDWICH,7.9,BOULANGERIE,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10158503_01,10/09/2024,04/07/2024,TABLEAU,2,SANDWICH,7.8,SARL GAUTER,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10158078_01,09/10/2024,27/07/2024,TABLEAU,1,SANDWICH,7.2,BOULANGERIE,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10156888_01,26/08/2024,12/06/2024,TABLEAU,1,SANDWICH,7,BOULANGERIE,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10156921_01,08/10/2024,24/06/2024,TABLEAU,1,SANDWICH,7,BOULANGERIE,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10157188_01,27/08/2024,02/06/2024,TABLEAU,2,SANDWICH,6.5,PAUL,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10156887_01,26/08/2024,05/06/2024,TABLEAU,2,SANDWICH,6,BOULANGERIE,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10157580_01,12/09/2024,24/06/2024,TABLEAU,2,SANDWICH,5.7,BOULANGERIE,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10156548_01,29/08/2024,30/05/2024,TABLEAU,1,SANDWICH,5.6,//,01.1.9.1.4,"Sandwichs, pizzas, quiches, tourtes à la viande ou au poisson, surgelés ou non"
10156664_01,11/09/2024,11/06/2024,TABLEAU,1,SANDWICH,5.4,SUPERMARCHE,01.1.9.1.4,"Sandwichs, pizzas, quiches, tourtes à la viande ou au poisson, surgelés ou non"
10157205_01,05/09/2024,24/06/2024,TABLEAU,2,SANDWICH,5,CHICKEN SPOT,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10157580_01,12/09/2024,28/06/2024,TABLEAU,1,SANDWICH,5,BOULANGERIE,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10158024_01,16/08/2024,27/05/2024,TABLEAU,2,SANDWICH,5,MARIE-BLACHERE,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10157791_01,06/09/2024,03/06/2024,TABLEAU,3,SANDWICH,4.5,BOULANGERIE,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10156664_01,11/09/2024,10/06/2024,TABLEAU,1,SANDWICH,4.4,SUPERMARCHE,01.1.9.1.4,"Sandwichs, pizzas, quiches, tourtes à la viande ou au poisson, surgelés ou non"
10158398_02,09/09/2024,27/06/2024,TABLEAU,1,SANDWICH,4.2,BOULANGERIE,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10158362_01,04/09/2024,13/06/2024,TABLEAU,1,SANDWICH,4,BOULANGERIE,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10156503_01,29/08/2024,17/06/2024,TABLEAU,6,SANDWICH,3.8,//,01.1.9.1.4,"Sandwichs, pizzas, quiches, tourtes à la viande ou au poisson, surgelés ou non"
10156503_01,29/08/2024,18/06/2024,TABLEAU,4,SANDWICH,3.8,//,01.1.9.1.4,"Sandwichs, pizzas, quiches, tourtes à la viande ou au poisson, surgelés ou non"
10158112_01,09/10/2024,28/05/2024,TABLEAU,6,SANDWICH,3.1,LIDDLE,01.1.9.1.4,"Sandwichs, pizzas, quiches, tourtes à la viande ou au poisson, surgelés ou non"
10156885_01,26/08/2024,01/06/2024,TABLEAU,2,SANDWICH,3,BOULANGERIE,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10158250_01,10/10/2024,12/06/2024,TABLEAU,1,SANDWICH,3,//,01.1.9.1.4,"Sandwichs, pizzas, quiches, tourtes à la viande ou au poisson, surgelés ou non"
10156836_02,11/09/2024,06/07/2024,TABLEAU,1,SANDWICH,2.5,ASSOCIATION,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10158629_01,07/10/2024,01/06/2024,TABLEAU,2,SANDWICH - FRITES,9,//,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10157516_01,06/09/2024,11/06/2024,TABLEAU,1,SANDWICH (REPAS MIDI),7.4,BOULANGERIE,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10156515_01,22/08/2024,06/06/2024,TABLEAU,5,SANDWICH / BOISSON,9.5,BEMAHO,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10157359_01,05/09/2024,07/06/2024,TABLEAU,3,SANDWICH + BOISSON,8,STATION,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10156960_01,08/10/2024,20/06/2024,TABLEAU,1,SANDWICH + BOISSON,7,CAFETERIA HOPITAL,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10156925_01,26/08/2024,08/06/2024,TABLEAU,1,SANDWICH + BOISSONS,16,ASSOCIATION DANSE,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10157493_01,27/08/2024,10/06/2024,TABLEAU,1,SANDWICH + CHAUSSON AU POMME,6.8,BOULANGERIE,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10156921_01,08/10/2024,21/06/2024,TABLEAU,1,SANDWICH + DESSERTS,14.3,BOULANGERIE,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10156791_01,16/08/2024,27/05/2024,TABLEAU,1,SANDWICH + PAIN,15,LIDL,01.1.9.1.4,"Sandwichs, pizzas, quiches, tourtes à la viande ou au poisson, surgelés ou non"
10156682_01,09/08/2024,24/05/2024,TABLEAU,1,SANDWICH ET GATEAU,8.3,LE FOURNIL DE BLAYE,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10158228_01,09/10/2024,23/06/2024,TABLEAU,2,SANDWICH FRITERIE,5,FRITERIE,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10158078_01,09/10/2024,25/06/2024,TABLEAU,1,SANDWICH TRAITEUR,5.8,BOULANGERIE,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10157464_01,21/08/2024,05/06/2024,TABLEAU,2,SANDWICHE + 2 JUS + 2 VIENNOISIES,13.2,BAGUETTE SHOP,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10156804_01,19/08/2024,28/05/2024,TABLEAU,1,SANDWICHES,30.2,MACDO,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10157801_01,28/08/2024,04/06/2024,TABLEAU,1,SANDWICHES,3.9,BOULANGERIE,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10158781_02,20/08/2024,25/05/2024,TABLEAU,1,SANDWICHS,7.6,BOULANGERIE,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10157359_01,05/09/2024,11/06/2024,TABLEAU,2,SANDWICHS,5.9,BOULANGERIE,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10158305_01,09/09/2024,01/06/2024,TABLEAU,4,SANS PLOMB E10,46.5,INTERMARCHE,07.2.2.2,Essence (ND)
10156502_01,22/08/2024,05/06/2024,TABLEAU,1,SANS PLOMB ESSENCE,40,STATION SERVICE,07.2.2.2,Essence (ND)
10158028_01,27/08/2024,28/05/2024,TABLEAU,1,SANTE,62,DERMATO,06.2,Services de soins ambulatoires
10158065_01,09/10/2024,18/06/2024,TABLEAU,1,SANTE,26.5,MED. TRAITANT,06.2,Services de soins ambulatoires
10158028_01,27/08/2024,28/05/2024,TABLEAU,2,SANTE,17.3,PHARMACIE,06.1,Médicaments et produits de santé
10157220_01,20/08/2024,23/05/2024,TABLEAU,2,SANVI JAMBON BEURRE,1.7,LECLERC,01.1.9.1.4,"Sandwichs, pizzas, quiches, tourtes à la viande ou au poisson, surgelés ou non"
10157419_01,22/08/2024,24/05/2024,TABLEAU,2,SARDINE PIMENT 7BTES,6.2,CARREFOUR GENIPA,01.1.3.3.2,"Autres poissons pélagiques, préparés ou conservés"
10157078_01,05/08/2024,23/05/2024,TABLEAU,1,SAUCE PESTO,3.3,SUPERMARCHE,01.1.9.3.9,Autres sauces et condiments
10158341_01,03/09/2024,10/06/2024,TABLEAU,1,SAUCISSE DE VIANDE,4.6,SUPER U,01.1.2.5.1,"Saucisses, saucissons et produits similaires de viande, d'abats ou de sang"
10158341_01,03/09/2024,10/06/2024,TABLEAU,2,SAUCISSE DE VIANDE,3.9,SUPER U,01.1.2.5.1,"Saucisses, saucissons et produits similaires de viande, d'abats ou de sang"
10157013_01,04/09/2024,25/06/2024,TABLEAU,1,SAUCISSE-JAMBON,8.2,BOUCHERIE KIENTZI,01.1.2.5.1,"Saucisses, saucissons et produits similaires de viande, d'abats ou de sang"
10158777_01,11/09/2024,27/06/2024,TABLEAU,14,SAUMON ET COLIN ALASKA,3.8,THIRIET,01.1.3.1,"Poisson, vivant, frais, réfrigéré ou surgelé (ND)"
10158777_01,11/09/2024,27/06/2024,TABLEAU,15,SAUMON SAUCE MOUTARDE,3.8,THIRIET,01.1.9.1.2,Plats préparés à base de viande et/ou de poisson
10156837_02,11/09/2024,25/06/2024,TABLEAU,2,SAVON,10.9,PHARMACIE,13.1.2.0.3,"Savons, dentifrices et produits de toilette"
10156913_01,08/10/2024,18/06/2024,TABLEAU,4,SAVON + TETINES,19.5,PHARMACIE,98.1.3,Courses non alimentaires
10157365_01,06/09/2024,12/06/2024,TABLEAU,4,SAVON BARON DE MARSEILLE 300G,1.9,CARREFOUR DESTRELAND,13.1.2.0.3,"Savons, dentifrices et produits de toilette"
10157365_01,06/09/2024,18/06/2024,TABLEAU,3,SAVON GLYCERINE,1.9,ECOMAX LE TAMARINIER,13.1.2.0.3,"Savons, dentifrices et produits de toilette"
10156897_01,26/08/2024,05/06/2024,TABLEAU,9,SAVON PETIT MARSEILLAIS,2.2,AUCHAN,13.1.2.0.3,"Savons, dentifrices et produits de toilette"
10157492_01,06/09/2024,14/06/2024,TABLEAU,2,SCEANCE PSY,40,MEDECIN PSYCOLOGUE,06.2.3.1,Services curatifs et de réadaptation ambulatoires (S)
10158591_01,25/07/2024,19/05/2024,TABLEAU,3,SCHAMPOING,54.9,LEA NATURE,13.1.2.0.4,Shampoings et produits capillaires divers
10157671_02,27/08/2024,02/06/2024,TABLEAU,1,SCHORT,1,VIDE GRENIER,03.1.2,Vêtements (SD)
10156823_04,29/08/2024,18/06/2024,TABLEAU,3,SCNF,20,VOYAGE,07.3.1.1,Transport de voyageurs par train (S)
10156885_01,26/08/2024,04/06/2024,TABLEAU,2,SCOLARITE (LYCEE),283,LYCEE,10.2.0.0,Enseignement secondaire (S)
10158214_01,06/08/2024,07/06/2024,TABLEAU,2,SEANCE DE SPORT,45,,09.4.6.2,Services liés à la pratique du sport (S)
10157222_01,20/08/2024,21/05/2024,TABLEAU,2,SEANCE PHOTO + CEREMONIE MARIAGE,1000,,09.6.3,Prestations photographiques (S)
10158685_01,10/09/2024,22/06/2024,TABLEAU,2,SECHE CHEVEUX,44.8,,13.1.1.1,Appareils électriques pour soins corporels (SD)
10158861_01,22/08/2024,01/06/2024,TABLEAU,3,SECHE LINGE,1409,,05.3.1.2,Appareils électroménagers de buanderie importants (D)
10156979_01,09/10/2024,17/06/2024,TABLEAU,3,SECU REMBOURSEMENT,49.5,,98.2,Divers
10158797_01,22/08/2024,03/06/2024,TABLEAU,6,SEJOUR FILLE - ABBAYE,490,,11.2.0.2,"Centres de vacances, camping, auberges de jeunesse et hébergements similaires (S)"
10156837_01,11/09/2024,01/07/2024,TABLEAU,2,SEJOUR FRET NOIRE,112.2,,11.2.0.2,"Centres de vacances, camping, auberges de jeunesse et hébergements similaires (S)"
10156503_01,29/08/2024,14/06/2024,TABLEAU,28,SEL 1P,2,,01.1.9.3.1,Sel
10156823_02,29/08/2024,20/06/2024,TABLEAU,2,SELARL GOEURY,3.3,,98.4,Illisible ou indéterminé
10157154_01,22/08/2024,//,TABLEAU,2,SEMELLE ET LACET,19,,03.2.1,Chaussures diverses (SD)
10157493_01,27/08/2024,07/06/2024,TABLEAU,1,SEMELLE POUR CHAUSSURE ENFANT,7,,03.2.1.3,Chaussures pour nourrissons et enfants en bas âge (SD)
10156817_01,11/09/2024,22/06/2024,TABLEAU,6,SEPHORA,121.4,,13.1.2.0.2,Produits de maquillage et de soin de la peau
10157614_02,12/09/2024,02/07/2024,TABLEAU,2,SEPHORA,19,,13.1.2.0.2,Produits de maquillage et de soin de la peau
10157796_01,13/08/2024,28/05/2024,TABLEAU,1,SERINGUES NEZ,5.9,,06.1.2.3,Dispositifs de traitement à usage personnel (ND)
10157045_01,05/09/2024,07/06/2024,TABLEAU,1,SERUM NETTOYAGE YEUX,6.9,,06.1.1.1,Médicaments
10158061_01,09/10/2024,17/06/2024,TABLEAU,1,SERVICE MENAGER,25,,05.6.2.1,Services domestiques effectués par un personnel rémunéré (S)
10156861_01,07/10/2024,11/06/2024,TABLEAU,2,SERVICE MINUTE CLEF,15.2,,04.3.2.0.7,Autres services
10158577_01,10/09/2024,28/06/2024,TABLEAU,1,SERVICE ORANGE,24.9,,08.3,Services d’information et de communication
10157229_01,05/09/2024,25/06/2024,TABLEAU,3,SERVIETTE DE BAIN,12.9,,05.2.1.3,Linge de table et linge de salle de bain (SD)
10156620_01,16/08/2024,22/05/2024,TABLEAU,1,SFR,50.7,,08.3,Services d’information et de communication
10156860_02,23/08/2024,17/05/2024,TABLEAU,2,SFR,38.9,,08.3,Services d’information et de communication
10156639_01,28/08/2024,24/05/2024,TABLEAU,3,SFR,16.9,,08.3,Services d’information et de communication
10157488_01,06/09/2024,17/06/2024,TABLEAU,1,SFR MENSUEL PORTABLE,5.1,,08.3.2.0,Services de communication mobile (S)
10157723_01,27/08/2024,31/05/2024,TABLEAU,1,SFR TELEPHONE,14.9,,08.3.2.0,Services de communication mobile (S)
10157789_02,14/08/2024,25/05/2024,TABLEAU,1,SHAMPOING,20,,13.1.2.0.4,Shampooings et produits capillaires divers
10158775_01,20/08/2024,06/06/2024,TABLEAU,1,SHAMPOING,15,,13.1.2.0.4,Shampooings et produits capillaires divers
10158269_01,28/08/2024,13/06/2024,TABLEAU,8,SHAMPOING,2.9,,13.1.2.0.4,Shampooings et produits capillaires divers
10157961_01,20/08/2024,26/05/2024,TABLEAU,2,SHOPPING,98.5,,98.1.2,Courses en supermarché
10156856_02,07/10/2024,27/06/2024,TABLEAU,2,SHORT,7,,03.1.2,Vêtements (SD)
10157514_01,06/09/2024,//,TABLEAU,8,SICAE,404,,04.5.1.0,Électricité (ND)
10156515_01,22/08/2024,07/06/2024,TABLEAU,2,SIEGE BEBE,39.9,,13.2.9.1.2,Articles de puériculture
10156542_01,29/08/2024,18/05/2024,TABLEAU,4,SIROP CASSIS 75 CL,4.7,,01.1.8.2.0,Autres sucres et succédanés du sucre
10157336_01,05/09/2024,14/06/2024,TABLEAU,5,SIROP DE BATTERINE 1P,30,,01.1.8.2.0,Autres sucres et succédanés du sucre
10157702_01,06/09/2024,22/06/2024,TABLEAU,6,SIROP GUIOT,3.7,,01.1.8.2.0,Autres sucres et succédanés du sucre
10157702_01,06/09/2024,22/06/2024,TABLEAU,7,SIROP MOULIN DE VALDONNE,3.8,,01.1.8.2.0,Autres sucres et succédanés du sucre
10156961_01,09/10/2024,19/06/2024,TABLEAU,1,SIROP TOUX ENFANT PHYTO,8.1,,06.1.1.1,"Médicaments, vaccins et autres préparations pharmaceutiques (ND)"
10157288_01,10/09/2024,12/06/2024,TABLEAU,4,SITE EXODE NATUREL (SOINS CORPS),45,,13.1.2.0.2,Produits de maquillage et de soin de la peau
10156791_01,16/08/2024,23/05/2024,TABLEAU,2,SKINMINUTE CB,5,,13.1.2.0.2,Produits de maquillage et de soin de la peau
10156989_01,26/08/2024,03/06/2024,TABLEAU,3,SLIP ENFANT,6.9,,03.1.2,Vêtements (SD)
10158078_01,09/10/2024,26/06/2024,TABLEAU,3,SMARTPHONE,130,,08.1.2.0,Équipement téléphonique mobile (D)
10156960_01,08/10/2024,21/06/2024,TABLEAU,3,SNACK,52.3,,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10157895_01,29/08/2024,03/06/2024,TABLEAU,4,SNACK,15.8,,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10156890_01,14/08/2024,03/06/2024,TABLEAU,1,SNACK,1.8,,01.1.9.1,Plats cuisinés (ND)
10156890_01,14/08/2024,28/05/2024,TABLEAU,1,SNACK,1.2,,01.1.9.1,Plats cuisinés (ND)
10156890_01,14/08/2024,31/05/2024,TABLEAU,1,SNACK (DISTRIBUTEUR),1.2,,01.1.9.1.9,Autres plats cuisinés et repas préparés nca
10158734_01,08/08/2024,24/05/2024,TABLEAU,1,SNACK / RESTO,11.7,,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10157723_02,27/08/2024,31/05/2024,TABLEAU,1,SNACK AEROPORT,26.7,,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10156925_02,26/08/2024,07/06/2024,TABLEAU,1,SNACK ALIMENTAIRE,11,,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10157951_01,29/08/2024,27/05/2024,TABLEAU,1,SNACKING,11,,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10157951_01,29/08/2024,27/05/2024,TABLEAU,2,SNACKING,8,,11.1.1.2,"Restaurants, cafés et autres établissements similaires - avec service limité (S)"
10156802_01,11/09/2024,07/06/2024,TABLEAU,11,SNCF,2.4,,07.3.1.1,Transport de passagers par train (S)
10157151_01,22/08/2024,09/06/2024,TABLEAU,1,SNCF,2.2,,07.3.1.1,Transport de passagers par train (S)
10158260_01,10/10/2024,06/06/2024,TABLEAU,1,SNCF TRAIN,31.4,,07.3.1.1,Transport de passagers par train (S)
10157725_01,27/08/2024,30/05/2024,TABLEAU,2,SODA STREAM,23.8,,01.2,BOISSONS NON ALCOOLISÉES
10156709_01,02/09/2024,14/06/2024,TABLEAU,4,SODASTREAM-RECHARGE,11.4,,01.2,BOISSONS NON ALCOOLISÉES
10156797_01,19/08/2024,28/05/2024,TABLEAU,5,SODEBO PENNE,6.6,,01.1.9.1.1,Plats précuits à base de pâtes et de céréales
10158175_04,06/09/2024,18/05/2024,TABLEAU,4,SOIN,65,,13.1.3.2,Soins de beauté personnels (S)
10157045_01,05/09/2024,12/06/2024,TABLEAU,1,SOIN CHIEN,43.7,,09.4.5.0,Services vétérinaires et autres services pour animaux de compagnie (S)
10157982_01,11/09/2024,20/06/2024,TABLEAU,1,SOIN DENTAIRE,400,,06.2.2,Services dentaires ambulatoires (S)
10156837_02,11/09/2024,01/07/2024,TABLEAU,5,SOIN DU CORPS,10.7,,13.1.3.2,Soins de beauté personnels (S)
10156544_01,03/09/2024,07/06/2024,TABLEAU,1,SOIN VETERINAIRE (STERILISATION MAT),150,,09.4.5.0,Services vétérinaires et autres services pour animaux de compagnie (S)
10156761_01,02/08/2024,25/05/2024,TABLEAU,1,SOINS,104.6,,13.1.3.2,Soins de beauté personnels (S)
10157237_01,10/09/2024,18/06/2024,TABLEAU,1,SOINS,78,,13.1.3.2,Soins de beauté personnels (S)
10157237_01,10/09/2024,20/06/2024,TABLEAU,1,SOINS,26,,13.1.3.2,Soins de beauté personnels (S)
10158231_01,09/10/2024,19/06/2024,TABLEAU,2,SOINS,18,,13.1.3.2,Soins de beauté personnels (S)
10156515_01,22/08/2024,04/06/2024,TABLEAU,1,SOINS (ENFANT),70,,06.2,SERVICES DE SOINS AMBULATOIRES
10156641_01,11/09/2024,25/06/2024,TABLEAU,1,SOINS CHAT,49,,09.4.5.0,Services vétérinaires et autres services pour animaux de compagnie (S)
10157012_02,02/08/2024,29/05/2024,TABLEAU,2,SOINS CHEVEUX,15,,13.1.2.0.4,Shampoings et produits capillaires divers
10156969_01,26/08/2024,06/06/2024,TABLEAU,2,SOINS DE BOUCHE,6.4,,13.1.2.0.3,"Savons, dentifrices et produits de toilette"
10156969_01,26/08/2024,01/06/2024,TABLEAU,2,SOINS DE BOUCHE,6.2,,13.1.2.0.3,"Savons, dentifrices et produits de toilette"
10158022_01,09/10/2024,14/06/2024,TABLEAU,1,SOINS DENTAIRE,23,,06.2.2,Services dentaires ambulatoires (S)
10156515_01,22/08/2024,03/06/2024,TABLEAU,1,SOINS DENTAIRE (ENFANT),150,,06.2.2,Services dentaires ambulatoires (S)
