code;frequency;product;coicop
13.1.2.0.3;1;Coffret beauté;Savons , dentifrices et produits de toilette
13.1.2.0.3;68;Crème douche;Savons , dentifrices et produits de toilette
13.1.2.0.3;11;Crème épilatoire;Savons , dentifrices et produits de toilette
13.1.2.0.3;158;Crème lavante;Savons , dentifrices et produits de toilette
13.1.2.0.3;2;Cube de bain;Savons , dentifrices et produits de toilette
13.1.2.0.3;4;Dentamyl;Savons, dentifrices et produits de toilette
13.1.2.0.3;1654;Dentifrice;Savons, dentifrices et produits de toilette
13.1.2.0.3;1;Dentifrice anti-tartre;Savons, dentifrices et produits de toilette
13.1.2.0.3;8;Dentifrice enfant;Savons, dentifrices et produits de toilette
13.1.2.0.3;1;Dentifrice protection caries;Savons, dentifrices et produits de toilette
13.1.2.0.3;754;Déodorant;Savons, dentifrices et produits de toilette
13.1.2.0.3;15;Dove (produits de soin personnel);Savons, dentifrices et produits de toilette
13.1.2.0.3;15;Eau nettoyante;Savons, dentifrices et produits de toilette
13.1.2.0.3;35;Fixodent;Savons, dentifrices et produits de toilette
13.1.2.0.3;7;Fluocaril;Savons, dentifrices et produits de toilette
13.1.2.0.3;21;Gel (produit de soins personnels);Savons, dentifrices et produits de toilette
13.1.2.0.3;40;Gel à raser;Savons, dentifrices et produits de toilette
13.1.2.0.3;5;Gel de bain;Savons, dentifrices et produits de toilette
13.1.2.0.3;1;Gel de lavage;Savons, dentifrices et produits de toilette
13.1.2.0.3;2;Gel de toilette;Savons, dentifrices et produits de toilette
13.1.2.0.3;1246;Gel douche;Savons, dentifrices et produits de toilette
13.1.2.0.3;31;Gel lavant;Savons, dentifrices et produits de toilette
13.1.2.0.3;12;Gel mains;Savons, dentifrices et produits de toilette
13.1.2.0.3;8;Gilette (produits de soins personnels);Savons, dentifrices et produits de toilette
13.1.2.0.3;3;Homeodent;Savons, dentifrices et produits de toilette
13.1.2.0.3;1;Huile de douche;Savons, dentifrices et produits de toilette
13.1.2.0.3;7;Lait de douche;Savons, dentifrices et produits de toilette
13.1.2.0.3;18;Lait de toilette;Savons, dentifrices et produits de toilette
13.1.2.0.3;30;Lait douche;Savons, dentifrices et produits de toilette
13.1.2.0.3;4;Le petit marseillais;Savons, dentifrices et produits de toilette
13.1.2.0.3;124;Lingette bébé;Savons, dentifrices et produits de toilette
13.1.2.0.3;3;Lingette de toilette;Savons, dentifrices et produits de toilette
13.1.2.0.3;1;Lingette hygiénique;Savons, dentifrices et produits de toilette
13.1.2.0.3;1;Lingette nettoyante;Savons, dentifrices et produits de toilette
13.1.2.0.3;2;Lingette visage;Savons, dentifrices et produits de toilette
13.1.2.0.3;107;Lingettes (soin personnel);Savons, dentifrices et produits de toilette
13.1.2.0.3;1;Lotion dentaire;Savons, dentifrices et produits de toilette
13.1.2.0.3;31;Monsavon;Savons, dentifrices et produits de toilette
13.1.2.0.3;65;Mousse à raser;Savons, dentifrices et produits de toilette
13.1.2.0.3;2;Nettoyant dentaire;Savons, dentifrices et produits de toilette
13.1.2.0.3;1;Nettoyant peau;Savons, dentifrices et produits de toilette
13.1.2.0.3;7;Nettoyant visage;Savons, dentifrices et produits de toilette
13.1.2.0.3;4;Neutrogena (produit de soins personnels);Savons, dentifrices et produits de toilette
13.1.2.0.3;32;Polident;Savons, dentifrices et produits de toilette
13.1.2.0.3;1;Produit de toilette;Savons, dentifrices et produits de toilette
13.1.2.0.3;13;Recharge crème lavante;Savons, dentifrices et produits de toilette
13.1.2.0.3;54;Recharge savon;Savons, dentifrices et produits de toilette
13.1.2.0.3;10;Recharge savon liquide;Savons, dentifrices et produits de toilette
13.1.2.0.3;11;Rexona;Savons, dentifrices et produits de toilette
13.1.2.0.3;28;Sanex;Savons, dentifrices et produits de toilette
13.1.2.0.3;5;Sanogyl;Savons, dentifrices et produits de toilette
13.1.2.0.3;586;Savon;Savons, dentifrices et produits de toilette
13.1.2.0.3;1;Savon antibactérien;Savons, dentifrices et produits de toilette
13.1.2.0.3;5;Savon au lait;Savons, dentifrices et produits de toilette
13.1.2.0.3;1;Savon au soufre;Savons, dentifrices et produits de toilette
13.1.2.0.3;1;Savon bébé;Savons, dentifrices et produits de toilette
13.1.2.0.3;8;Savon crème;Savons, dentifrices et produits de toilette
13.1.2.0.3;46;Savon de Marseille;Savons, dentifrices et produits de toilette
13.1.2.0.3;14;Savon de toilette;Savons, dentifrices et produits de toilette
13.1.2.0.3;1;Savon dermatologique;Savons, dentifrices et produits de toilette
13.1.2.0.3;41;Savon douche;Savons, dentifrices et produits de toilette
13.1.2.0.3;3;Savon glycérine;Savons, dentifrices et produits de toilette
13.1.2.0.3;204;Savon liquide;Savons, dentifrices et produits de toilette
13.1.2.0.3;8;Savon mains;Savons, dentifrices et produits de toilette
13.1.2.0.3;2;Savon naturel;Savons, dentifrices et produits de toilette
13.1.2.0.3;14;Savon toilette;Savons, dentifrices et produits de toilette
13.1.2.0.3;1;Savon végétal;Savons, dentifrices et produits de toilette
13.1.2.0.3;2;Sel de bain;Savons, dentifrices et produits de toilette
13.1.2.0.3;31;Sensodyne;Savons, dentifrices et produits de toilette
13.1.2.0.3;8;Signal dentifrice;Savons, dentifrices et produits de toilette
13.1.2.0.3;13;Solution dentaire;Savons, dentifrices et produits de toilette
13.1.2.0.3;1;Spray hygiénique;Savons, dentifrices et produits de toilette
13.1.2.0.3;10;Steradent;Savons, dentifrices et produits de toilette
13.1.2.0.3;1;Sticks dentaire;Savons, dentifrices et produits de toilette
13.1.2.0.3;11;Trousse de toilette;Savons, dentifrices et produits de toilette
13.1.2.0.3;6;Ushuaia douche;Savons, dentifrices et produits de toilette
13.1.2.0.3;1;Vademecum dentifrice;Savons, dentifrices et produits de toilette
13.1.2.0.4;115;Après shampoing;Shampooings et produits capillaires divers
13.1.2.0.4;2;Cire cheveux;Shampooings et produits capillaires divers
13.1.2.0.4;32;Coloration cheveux;Shampooings et produits capillaires divers
13.1.2.0.4;19;Crème cheveux;Shampooings et produits capillaires divers
13.1.2.0.4;8;Défrisant;Shampooings et produits capillaires divers
13.1.2.0.4;3;Démêlant cheveux;Shampooings et produits capillaires divers
13.1.2.0.4;5;Eau coiffante;Shampooings et produits capillaires divers
13.1.2.0.4;10;Elseve (produits de soins personnels);Shampooings et produits capillaires divers
13.1.2.0.4;1;Fortifiant cheveux;Shampooings et produits capillaires divers
13.1.2.0.4;7;Fructis;Shampooings et produits capillaires divers
13.1.2.0.4;42;Gel cheveux;Shampooings et produits capillaires divers
13.1.2.0.4;11;Huile cheveux;Shampooings et produits capillaires divers
13.1.2.0.4;9;Huile de coco;Shampooings et produits capillaires divers
13.1.2.0.4;143;Laque;Shampooings et produits capillaires divers
13.1.2.0.4;14;Laque cheveux;Shampooings et produits capillaires divers
13.1.2.0.4;7;Lotion capillaire;Shampooings et produits capillaires divers
13.1.2.0.4;3;Lotion cheveux;Shampooings et produits capillaires divers
13.1.2.0.4;30;Masque cheveux;Shampooings et produits capillaires divers
13.1.2.0.4;11;Mousse coiffante;Shampooings et produits capillaires divers
13.1.2.0.4;2;Produit capillaire;Shampooings et produits capillaires divers
13.1.2.0.4;100;Produit cheveux;Shampooings et produits capillaires divers
13.1.2.0.4;1;Produit de coiffure;Shampooings et produits capillaires divers
13.1.2.0.4;859;Shampoing;Shampooings et produits capillaires divers
13.1.2.0.4;2;Shampoing 2 en 1;Shampooings et produits capillaires divers
13.1.2.0.4;3;Shampoing coloration;Shampooings et produits capillaires divers
13.1.2.0.4;28;Shampoing douche;Shampooings et produits capillaires divers
13.1.2.0.4;4;Shampoing doux;Shampooings et produits capillaires divers
13.1.2.0.4;5;Shampoing enfant;Shampooings et produits capillaires divers
13.1.2.0.4;1;Shampooing antipelliculaire;Shampooings et produits capillaires divers
13.1.2.0.4;2;Shampooing bébé;Shampooings et produits capillaires divers
13.1.2.0.4;14;Spray cheveux;Shampooings et produits capillaires divers
13.1.2.0.4;18;Spray coiffant;Shampooings et produits capillaires divers
13.1.2.0.4;8;Spray démêlant;Shampooings et produits capillaires divers
13.1.2.0.4;2;Spray fixation;Shampooings et produits capillaires divers
13.1.2.0.4;28;Teinture cheveux;Shampooings et produits capillaires divers
13.1.2.0.4;1;Teinture coiffure;Shampooings et produits capillaires divers
13.1.2.0.4;2;Vivelle dop gel;Shampooings et produits capillaires divers
13.1.2.0.5;14;Bâtonnet coton;Articles d’hygiène à base de papier ou de coton
13.1.2.0.5;23;Bâtonnet ouate;Articles d’hygiène à base de papier ou de coton
13.1.2.0.5;1;Boite à coton;Articles d’hygiène à base de papier ou de coton
13.1.2.0.5;1;Boite de mouchoir papier;Articles d’hygiène à base de papier ou de coton
13.1.2.0.5;9;Boite de mouchoirs;Articles d’hygiène à base de papier ou de coton
13.1.2.0.5;102;Colgate;Articles d’hygiène à base de papier ou de coton
13.1.2.0.5;7;Colle dentaire;Articles d’hygiène à base de papier ou de coton
13.1.2.0.5;1;Colle ongle;Articles d’hygiène à base de papier ou de coton
13.1.2.0.5;12;Coton à démaquiller;Articles d’hygiène à base de papier ou de coton
13.1.2.0.5;25;Coton bébé;Articles d’hygiène à base de papier ou de coton
13.1.2.0.5;172;Coton tige;Articles d’hygiène à base de papier ou de coton
13.1.2.0.5;1;Couche adultes;Articles d’hygiène à base de papier ou de coton
13.1.2.0.5;32;Couche bébé;Articles d’hygiène à base de papier ou de coton
13.1.2.0.5;1;Cure oreilles;Articles d’hygiène à base de papier ou de coton
13.1.2.0.5;71;Disque démaquillant;Articles d’hygiène à base de papier ou de coton
13.1.2.0.5;2;Huggies (produits de soin personnel);Articles d’hygiène à base de papier ou de coton
13.1.2.0.5;58;Labell (Produits de soin personnel);Articles d’hygiène à base de papier ou de coton
13.1.2.0.5;74;Lotus (produit de soins personnels);Articles d’hygiène à base de papier ou de coton
13.1.2.0.5;22;Moltonel;Articles d’hygiène à base de papier ou de coton
13.1.2.0.5;587;Mouchoirs;Articles d’hygiène à base de papier ou de coton
13.1.2.0.5;24;Mouchoirs en papier;Articles d’hygiène à base de papier ou de coton
13.1.2.0.5;8;Mouchoirs jetables;Articles d’hygiène à base de papier ou de coton
13.1.2.0.5;41;Nana (produits de soins personnels);Articles d’hygiène à base de papier ou de coton
13.1.2.0.5;6;Ouate;Articles d’hygiène à base de papier ou de coton
13.1.2.0.5;75;Pampers;Articles d’hygiène à base de papier ou de coton
13.1.2.0.5;326;Papier hygiénique;Articles d’hygiène à base de papier ou de coton
13.1.2.0.5;1606;Papier toilette;Articles d’hygiène à base de papier ou de coton
13.1.2.0.5;1;Produit d’hygiène;Articles d’hygiène à base de papier ou de coton
13.1.2.0.5;200;Serviette hygiénique;Articles d’hygiène à base de papier ou de coton
13.1.2.0.5;48;Tampax;Articles d’hygiène à base de papier ou de coton
13.1.2.0.5;9;Tampons hygiéniques;Articles d’hygiène à base de papier ou de coton
13.1.2.0.5;1;Vania serviettes;Articles d’hygiène à base de papier ou de coton
13.1.2.0.6;1;Accessoires cheveux;Autres appareils, articles et produits pour soins corporels n.c.a.
13.1.2.0.6;1;Accessoires de coiffure;Autres appareils, articles et produits pour soins corporels n.c.a.
13.1.2.0.6;2;Accessoires de toilette;Autres appareils, articles et produits pour soins corporels n.c.a.
13.1.2.0.6;1;Attache cheveux;Autres appareils, articles et produits pour soins corporels n.c.a.
13.1.2.0.6;4;Bandeau cheveux;Autres appareils, articles et produits pour soins corporels n.c.a.
13.1.2.0.6;2;Bandeau élastique;Autres appareils, articles et produits pour soins corporels n.c.a.
13.1.2.0.6;17;Barrette;Autres appareils, articles et produits pour soins corporels n.c.a.
13.1.2.0.6;1;Brosse à chaussures;Autres appareils, articles et produits pour soins corporels n.c.a.
13.1.2.0.6;11;Brosse à cheveux;Autres appareils, articles et produits pour soins corporels n.c.a.
13.1.2.0.6;202;Brosse à dent;Autres appareils, articles et produits pour soins corporels n.c.a.
13.1.2.0.6;2;Brosse à dos;Autres appareils, articles et produits pour soins corporels n.c.a.
13.1.2.0.6;5;Brosse à ongles;Autres appareils, articles et produits pour soins corporels n.c.a.
13.1.2.0.6;3;Brosse bain;Autres appareils, articles et produits pour soins corporels n.c.a.
13.1.2.0.6;9;Brossette;Autres appareils, articles et produits pour soins corporels n.c.a.
13.1.2.0.6;18;Coupe ongle;Autres appareils, articles et produits pour soins corporels n.c.a.
13.1.2.0.6;19;Cure dents;Autres appareils, articles et produits pour soins corporels n.c.a.
13.1.2.0.6;32;Élastique cheveux;Autres appareils, articles et produits pour soins corporels n.c.a.
13.1.2.0.6;3;Épingle à cheveux;Autres appareils, articles et produits pour soins corporels n.c.a.
13.1.2.0.6;1;Éponge bain;Autres appareils, articles et produits pour soins corporels n.c.a.
13.1.2.0.6;2;Éponge maquillage;Autres appareils, articles et produits pour soins corporels n.c.a.
13.1.2.0.6;19;Fil dentaire;Autres appareils, articles et produits pour soins corporels n.c.a.
13.1.2.0.6;1;Filet à cheveux;Autres appareils, articles et produits pour soins corporels n.c.a.
13.1.2.0.6;32;Lames de rasoir;Autres appareils, articles et produits pour soins corporels n.c.a.
13.1.2.0.6;7;Lime à ongles;Autres appareils, articles et produits pour soins corporels n.c.a.
13.1.2.0.6;4;Pain de toilette;Autres appareils, articles et produits pour soins corporels n.c.a.
13.1.2.0.6;30;Peigne;Autres appareils, articles et produits pour soins corporels n.c.a.
13.1.2.0.6;116;Rasoir;Autres appareils, articles et produits pour soins corporels n.c.a.
13.1.2.0.6;50;Rasoir jetable;Autres appareils, articles et produits pour soins corporels n.c.a.
13.1.2.0.6;15;Serre-tête;Autres appareils, articles et produits pour soins corporels n.c.a.
13.1.3.1;33;Brushing (en salon de coiffure);Coiffure (S)
13.1.3.1;221;Coiffeur;Coiffure (S)
13.1.3.1;1;Coiffure à domicile;Coiffure (S)
13.1.3.1;1;Coloration (en salon de coiffure);Coiffure (S)
13.1.3.1;389;Coupe (en salon de coiffure);Coiffure (S)
13.1.3.1;100;Coupe de cheveux;Coiffure
13.1.3.1;2;Coupe enfants;Coiffure (S)
13.1.3.1;106;Coupe homme;Coiffure (S)
13.1.3.1;1;Coupe madame;Coiffure (S)
13.1.3.1;20;Coupe, brushing (en salon de coiffure);Coiffure (S)
13.1.3.1;1;Coupe, brushing, couleur (en salon de coiffure);Coiffure (S)
13.1.3.1;1;Extensions cheveux (en salon de coiffure);Coiffure (S)
13.1.3.1;6;Mèches (en salon de coiffure);Coiffure (S)
13.1.3.1;1;Mise en plis (en salon de coiffure);Coiffure (S)
13.1.3.1;4;Permanente (en salon de coiffure);Coiffure (S)
13.1.3.1;2;Service salon coiffure;Coiffure (S)
13.1.3.1;2;Shampoing (en salon de coiffure);Coiffure (S)
13.1.3.1;1;Shampoing et coloration (en salon de coiffure);Coiffure (S)
13.1.3.1;2;Shampoing, coupe (en salon de coiffure);Coiffure (S)
13.1.3.1;1;Shampoing, coupe et brushing (en salon de coiffure);Coiffure (S)
13.1.3.1;1;Shampooing coiffure;Coiffure (S)
13.1.3.1;6;Soin coiffeur;Coiffure (S)
13.1.3.2;1;Balnéothérapie;Soins de beauté personnels (S)
13.1.3.2;1;Cure thermale;Soins de beauté personnels (S)
13.1.3.2;92;Épilation;Soins de beauté personnels (S)
13.1.3.2;15;Esthéticienne;Soins de beauté personnels (S)
13.1.3.2;2;Hammam;Soins de beauté personnels (S)
13.1.3.2;35;Manucure;Soins de beauté personnels (S)
13.1.3.2;100;Massage;Soins personnels
13.1.3.2;24;Massages non médicalisés;Soins de beauté personnels (S)
13.1.3.2;4;Onglerie;Soins de beauté personnels (S)
13.1.3.2;2;Perçage oreilles;Soins de beauté personnels (S)
13.1.3.2;1;Piercing;Soins de beauté personnels (S)
13.1.3.2;1;Salon de beauté;Soins de beauté personnels (S)
13.1.3.2;2;Sauna;Soins de beauté personnels (S)
13.1.3.2;26;Soin;Soins de beauté personnels (S)
13.1.3.2;1;Soin à domicile;Soins de beauté personnels (S)
13.1.3.2;8;Soin esthétique;Soins de beauté personnels (S)
13.1.3.2;2;Soin institut;Soins de beauté personnels (S)
13.1.3.2;1;Solarium;Soins de beauté personnels (S)
13.1.3.2;6;Tatouage;Soins de beauté personnels (S)
13.1.3.2;4;Thalasso;Soins de beauté personnels (S)
13.1.3.2;3;Uv;Soins de beauté personnels (S)
13.2.1.1;18;Bague;Bijoux et montres (D)
13.2.1.1;4;Bague fantaisie;Bijoux et montres (D)
13.2.1.1;14;Bijou fantaisie;Bijoux et montres (D)
13.2.1.1;48;Bijoux;Bijoux et montres (D)
13.2.1.1;100;Bijoux fantaisies ;Bijoux et montres 
