product;code;libelle
Salto – Location “Peaky Blinders” S06E01;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Freebox VOD – Location “The Matrix” (Blu‑ray);08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
SFR TV – Location “Friends” S10E01;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Orange TV – Location “Friends” S01E01;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Bouygues TV – Location “Friends” S02E01;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Netflix – Abonnement 6 mois;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Disney+ – Abonnement 6 mois;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Amazon Prime Video – Abonnement 6 mois;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Apple TV+ – Abonnement 6 mois;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Google Play Films – Location “Tenet” 48 h;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Deezer – Premium 6 mois;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Spotify – Premium 6 mois;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Canal+ Ciné – Location “Interstellar” (Blu‑ray);08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
OCS – Location “The Witcher” (DVD);08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
MyCanal – Location “The Voice” (Saison 11);08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Salto – Location “Le Bazar de la Charité” (DVD);08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Freebox TV – Location “Le Roi Lion” (DVD);08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
SFR TV – Location “Narcos” S01E01;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Orange TV – Location “Narcos” S02E01;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Bouygues TV – Location “Narcos” S03E01;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Netflix – Location “Peaky Blinders” S01E01;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Disney+ – Location “Encanto” (DVD);08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Amazon Prime Video – Location “The Grand Budapest Hotel” (Blu‑ray);08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Apple TV+ – Location “Dickinson” S01E01;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Google Play Films – Location “Joker” 48 h;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Canal+ Sport – Abonnement 12 mois;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
OCS – Pack “Premium Films” 12 mois;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
MyCanal – Décodeur 4K + Abonnement 24 mois;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Salto – Décodeur 4K + Abonnement 24 mois;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Freebox TV – Décodeur 4K + Abonnement 24 mois;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
SFR TV – Décodeur 4K + Abonnement 24 mois;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Orange TV – Décodeur 4K + Abonnement 24 mois;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Bouygues TV – Décodeur 4K + Abonnement 24 mois;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Netflix – Location “The Office” US S01E01;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Disney+ – Location “Soul” (Blu‑ray);08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Amazon Prime Video – Location “The Boys” S01E01;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Apple TV+ – Location “See” S03E01;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Google Play Films – Location “Parasite” 48 h;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Canal+ Replay – Accès illimité VOD 12 mois;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
OCS – Location “Game of Thrones” (Blu‑ray);08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
MyCanal – Location “Koh‑Lanta” S24E01;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Salto – Location “Lupin” S03E01;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Freebox VOD – Location “Guardians of the Galaxy” (Blu‑ray);08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
SFR TV – Location “The Office” US S02E01;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Orange TV – Location “The Office” US S03E01;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Bouygues TV – Location “The Office” US S04E01;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Netflix – Abonnement 24 mois;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Disney+ – Abonnement 24 mois;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Amazon Prime Video – Abonnement 24 mois;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Apple TV+ – Abonnement 24 mois;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Google Play Films – Location “The Irishman” 48 h;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Deezer – Premium 24 mois;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Spotify – Premium 24 mois;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Canal+ Premium – Forfait 12 mois;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
OCS – Location “The Last Kingdom” (Blu‑ray);08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
MyCanal – Location “The Voice” (Saison 12);08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Salto – Location “Le Bazar de la Charité” (Blu‑ray);08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Freebox TV – Location “Star Wars: Episode IV” (DVD);08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
SFR TV – Location “Star Wars: Episode V” (DVD);08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Orange TV – Location “Star Wars: Episode VI” (DVD);08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Bouygues TV – Location “Star Wars: Episode VII” (DVD);08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Netflix – Location “The Crown” S04E01;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Disney+ – Location “Luca” (Blu‑ray);08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Amazon Prime Video – Location “The Grand Budapest Hotel” (DVD);08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Apple TV+ – Location “Ted Lasso” S04E01;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Google Play Films – Location “Joker” 48 h;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Canal+ Kids – Abonnement 6 mois;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
OCS – Location “Westworld” S02E01;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
MyCanal – Location “Koh‑Lanta” S25E01;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Salto – Location “Peanut” (Saison 1);08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Freebox VOD – Location “Inception” (DVD);08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
SFR TV – Location “Friends” S03E01;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
Orange TV – Location “Friends” S04E01;08.3.9.2;Abonnements à des contenus audiovisuels, services de streaming et location de contenus audiovisuels (S)
